id,code,name,description,notes,symbol
sat_udm_code_631,DTN,Decitonelada métrica,"Sinónimo: centner, métrico 100 kg; Quintal, métrico 100 kg",,dt or dtn
sat_udm_code_632,DU,dina,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Dyn
sat_udm_code_633,DWT,Pennyweight,"La unidad obsoleta pennyweight era Unidad de masa utilizada en el Reino Unido antes de 1971. Se consideraba equivalente a la masa de un penique, y equivale a la 1/240 parte de una libra troy. Se abrevia pwt.",,
sat_udm_code_634,Dx,Dina por centímetro,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Dyn / cm
sat_udm_code_635,DY,Libro de directorio,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_636,DZN,Docena,Unidad de recuento de definir el número de unidades en múltiplos de 12.,,DOZ
sat_udm_code_637,DZP,Docena de paquete,Unidad de conteo que define el número de paquetes en múltiplos de 12 (paquete: unidad de embalaje estándar).,,
sat_udm_code_638,E01,Newton por centímetro cuadrado,Medida de la presión expresada en newtons por centímetro cuadrado,,N/cm²
sat_udm_code_639,E07,Megawatt hora por hora,Unidad de energía acumulado de un millón de vatios durante un período de una hora.,,MW·h/h
sat_udm_code_640,E08,Megavatios por hertz,Unidad de energía expresada como el cambio de carga en millones de watts que provocará un desplazamiento de frecuencia de un hertz.,,MW/Hz
sat_udm_code_641,E09,Miliamperio hora,Unidad de carga de potencia entregada a razón de una milésima parte de un amperio durante un período de una hora.,,mA·h
sat_udm_code_642,E10,Día de grado,Unidad de medida utilizada en la meteorología y la ingeniería para medir la demanda de calentamiento o enfriamiento durante un período determinado de días.,,deg da
sat_udm_code_643,E11,Gigacalorie,Una unidad de energía térmica equivalente a mil millones de calorías.,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_644,E12,Mille,Unidad de recuento de definir el número de cigarrillos en unidades de 1.000.,,
sat_udm_code_645,E14,Kilocaloría (tabla internacional),,,kcalIT
sat_udm_code_646,E15,Kilocaloría (termoquímica) por hora,,,kcalth/h
sat_udm_code_647,E16,Millón de btu (ti) por hora,Unidad de potencia igual a un millón de unidades térmicas británicas por hora.,,BtuIT/h
sat_udm_code_648,E17,Pie cúbico por segundo,Unidad de volumen igual a un pie cúbico pasa por un punto dado en un periodo de un segundo.,,ft³/s
sat_udm_code_649,E18,Tonelada por hora,Una unidad de peso o masa equivalente a una tonelada métrica por hora.,,t/h
sat_udm_code_650,E19,Ping,"Unidad de área equivalente a 3,3 metros cuadrados.",,
sat_udm_code_651,E20,Megabit por segundo,Unidad de información igual a 10 ⁶  (1000000) bits (dígitos binarios) por segundo.,,Mbit/s
sat_udm_code_652,E21,Shares,Unidad de recuento para definir el número de acciones (proporción: un total o una parte de las partes en que se divide el capital de una entidad comercial).,,
sat_udm_code_653,E22,Tue,Unidad de recuento para definir el número de unidades equivalentes a veinte pies (TEU) como una medida de la capacidad de carga en contenedores.,,
sat_udm_code_654,E23,Neumático,"Unidad de recuento de definir el número de neumáticos (una cubierta sólida o llena de aire colocado alrededor de una llanta de rueda para formar un contacto suave con la carretera, absorber los golpes y proporcionar tracción).",,
sat_udm_code_655,E25,Unidad activa,Unidad de conteo que define el número de unidades activas dentro de una sustancia.,,
sat_udm_code_656,E27,Dosis,Unidad de recuento de definir el número de dosis (dosis: una cantidad definida de un medicamento o fármaco).,,
sat_udm_code_657,E28,Tonelada seca de aire,"Unidad de masa que define el número de toneladas de un producto, sin tener en cuenta el contenido de agua del producto.",,
sat_udm_code_658,E3,remolque,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_659,E30,Hebra,"Unidad de recuento de definir el número de hebras (hebra: de largo,, flexible, solo hilo delgado, tiras de fibra, filamento constituyente o múltiplos de la misma, trenzados entre sí).",,
sat_udm_code_660,E31,Metro cuadrado por litro,Unidad de recuento de definir el número de metros cuadrados por litro.,,m²/l
sat_udm_code_661,E32,Litros por hora,Unidad de recuento de definir el número de litros por hora.,,l/h
sat_udm_code_662,E33,Por mil pies,Unidad de recuento de definir el número de pies por mil unidades.,,
sat_udm_code_663,E34,Gigabyte,Unidad de información igual a 10⁹ bytes.,,Gbyte
sat_udm_code_664,E35,Terabyte,Unidad de información igual a 10¹² bytes.,,Tbyte
sat_udm_code_665,E36,Petabyte,Unidad de información igual a 10¹⁵ bytes.,,Pbyte
sat_udm_code_666,E37,Pixel,Unidad de recuento de definir el número de píxeles (píxel: elemento de imagen).,,
sat_udm_code_667,E38,Megapíxeles,Unidad de recuento igual a 10 $ ⁶ $ (1000000) píxeles (elementos de imagen).,,
sat_udm_code_668,E39,Puntos por pulgada,Unidad de información que define el número de puntos por pulgada lineal como una medida de la resolución o nitidez de una imagen gráfica.,,dpi
sat_udm_code_669,E4,Kilo bruto,Unidad de masa que define el número total de kilogramos antes de las deducciones.,,
sat_udm_code_670,E40,Parte por cien mil,Unidad de proporción igual a 10⁻⁵.,,ppht
sat_udm_code_671,E41,Kilogramo-fuerza por milímetro cuadrado,,,kgf·m/cm²
sat_udm_code_672,E42,Kilogramo-fuerza por centímetro cuadrado,,,kgf/cm²
sat_udm_code_673,E43,Joule por centímetro cuadrado,Una unidad de energía que define el número de julios por centímetro cuadrado.,,J/cm²
sat_udm_code_674,E44,Metros kilogramo-fuerza por centímetro cuadrado,Unidad de torsión que define el medidor de par kilogramo-fuerza por centímetro cuadrado.,,kgf·m/cm²
sat_udm_code_675,E45,MiliOhm,,,mΩ
sat_udm_code_676,E46,Kilovatio hora por metro cúbico,Unidad de consumo de energía expresada como kilovatio hora por metro cúbico.,,kW·h/m³
sat_udm_code_677,E47,Kilovatio hora por kelvin,Unidad de consumo de energía expresada como kilovatio hora por kelvin.,,kW·h/K
sat_udm_code_678,E48,Unidad de servicio,Unidad de conteo que define el número de unidades de servicio (unidad de servicio: definido período / propiedad / centro / utilidad de alimentación).,,
sat_udm_code_679,E49,Día de trabajo,Unidad de recuento de definir el número de días de trabajo (jornada de trabajo: un día en el que se lleva a cabo normalmente un trabajo).,,
sat_udm_code_680,E5,Tonelada métrica larga,Utilice ton (UK) o tonelada larga (US) (código común LTN),"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_681,E50,Unidad de cuenta,Unidad de recuento de definir el número de unidades de contabilidad.,,
sat_udm_code_682,E51,Trabajo,Unidad de recuento de definir el número de puestos de trabajo.,,
sat_udm_code_683,E52,Run foot,Unidad de conteo para definir la distancia (en la unidad Pie) que se dan en una carrera).,,
sat_udm_code_684,E53,Prueba,Unidad de recuento de definir el número de pruebas.,,
sat_udm_code_685,E54,Viaje,Unidad de recuento de definir el número de viajes.,,
sat_udm_code_686,E55,Utilizar,Unidad de recuento de definir el número de veces que se utiliza un objeto.,,
sat_udm_code_687,E56,Bien,Unidad de recuento para definir el número de pozos.,,
sat_udm_code_688,E57,Zona,Unidad de conteo que define el número de zonas.,,
sat_udm_code_689,E58,Exabit por segundo,Unidad de información igual a 10¹⁸ bits (dígitos binarios) por segundo.,,Ebit/s
sat_udm_code_690,E59,Exbibyte,Unidad de información igual a 2⁶⁰ bytes.,,Eibyte
sat_udm_code_691,E60,Pebibyte,Unidad de información igual a 2⁵⁰ bytes.,,Pibyte
sat_udm_code_692,E61,Tebibyte,Unidad de información igual a 2⁴⁰ bytes.,,Tibyte
sat_udm_code_693,E62,Gibibyte,Unidad de información igual a 2³⁰ bytes.,,Gibyte
sat_udm_code_694,E63,Mebibyte,Unidad de información igual a 2²⁰ bytes.,,Mibyte
sat_udm_code_695,E64,Kibibyte,Unidad de información igual a 2¹⁰ bytes.,,Kibyte
sat_udm_code_696,E65,Exbibit por metro,Unidad de información igual a 2⁶⁰ bits (dígitos binarios) por metro.,,Eibit/m
sat_udm_code_697,E66,Exbibit por metro cuadrado,Unidad de información igual a 2⁶⁰ bits (dígitos binarios) por metro cuadrado.,,Eibit/m²
sat_udm_code_698,E67,Exbibit por metro cúbico,Unidad de información igual a 2⁶⁰ bits (dígitos binarios) por metro cúbico.,,Eibit/m³
sat_udm_code_699,E68,Gigabyte por segundo,Unidad de información igual a 10⁹ bytes por segundo.,,Gbyte/s
sat_udm_code_700,E69,Gibibit por metro,Unidad de información igual a 2³⁰ bits (dígitos binarios) por metro.,,Gibit/m
sat_udm_code_701,E70,Gibibit por metro cuadrado,Unidad de información igual a 2³⁰ bits (dígitos binarios) por metro cuadrado.,,Gibit/m²
sat_udm_code_702,E71,Gibibit por metro cúbico,Unidad de información igual a 2³⁰ bits (dígitos binarios) por metro cúbico.,,Gibit/m³
sat_udm_code_703,E72,Kibibit por metro,Unidad de información igual a 2¹⁰ bits (dígitos binarios) por metro.,,Kibit/m
sat_udm_code_704,E73,Kibibit por metro cuadrado,Unidad de información igual a 2¹⁰ bits (dígitos binarios) por metro cuadrado.,,Kibit/m²
sat_udm_code_705,E74,Kikibit por metro cúbico., Unidad de información igual a 2¹⁰ bits (dígitos binarios) por metro cúbico.,,Kibit/m³
sat_udm_code_706,E75,Mebbit por metro., Unidad de información igual a 2²⁰ bits (dígitos binarios) por metro.,,Mibit/m
sat_udm_code_707,E76,Mebbitt por metro cuadrado., Unidad de información igual a 2²⁰ bits (dígitos binarios) por metro cuadrado.,,Mibit/m²
sat_udm_code_708,E77,Mebbit por metro cúbico. , Unidad de información igual a 2²⁰ bits (dígitos binarios) por metro cúbico.,,Mibit/m³
sat_udm_code_709,E78,Petabit, Unidad de información igual a 10¹⁵ los bits (dígitos binarios).,,Pbit
sat_udm_code_710,E79,Pebibit por segundo., Unidad de información igual a 10¹⁵ bits (dígitos binarios) por segundo.,,Pbit/s
sat_udm_code_711,E80,Pebibit por metro.,Unidad de información igual a 2⁵⁰ bits (dígitos binarios) por metro.,,Pibit/m
sat_udm_code_712,E81,Pebibit por metro cuadrado., Unidad de información igual a 2⁵⁰ bits (dígitos binarios) por metro cuadrado.,,Pibit/m²
sat_udm_code_713,E82,Pebibit por metro cúbico., Unidad de información igual a 2⁵⁰ bits (dígitos binarios) por metro cúbico.,,Pibit/m³
sat_udm_code_714,E83,Tebibit., Unidad de información igual a 10¹² los bits (dígitos binarios).,,Tbit
sat_udm_code_715,E84,Tebibit por segundo, Unidad de información igual a 10¹² bits (dígitos binarios) por segundo.,,Tbit/s
sat_udm_code_716,E85,Tebibit por metro., Unidad de información igual a 2⁴⁰ bits (dígitos binarios) por metro.,,Tibit/m
sat_udm_code_717,E86,Tebibit por metro cúbico., Unidad de información igual a 2⁴⁰ bits (dígitos binarios) por metro cúbico.,,Tibit/m³
sat_udm_code_718,E87,Tebibit por metro cuadrado, Unidad de información igual a 2⁴⁰ bits (dígitos binarios) por metro cuadrado.,,Tibit/m²
sat_udm_code_719,E88,Bit por metro,Unidad de información igual a 1 bit (dígito binario) por metro.,,bit/m
sat_udm_code_720,E89,Bit por metro cuadrado, Unidad de información igual a 1 bit (dígito binario) por metro cuadrado.,,bit/m²
sat_udm_code_721,E90,Centímetro recíproco,,,cm⁻¹
sat_udm_code_722,E91,Día recíproco,,,d⁻¹
sat_udm_code_723,E92,Decímetro cúbico por hora,,,dm³/h
sat_udm_code_724,E93,Kilogramo por hora,,,kg/h
sat_udm_code_725,E94,KiloMol por segundo,,,kmol/s
sat_udm_code_726,E95,Mol por segundo,,,mol/s
sat_udm_code_727,E96,Grado por segundo,,,°/s
sat_udm_code_728,E97,Mililitro por gadro celsius metro,,,mm/(°C·m)
sat_udm_code_729,E98,Grado celsius por kelvin,,,°C/K
sat_udm_code_730,E99,Hectopascal por bar,,,hPa/bar
sat_udm_code_731,EA,Elemento,Unidad de conteo que define el número de elementos considerados como unidades separadas.,,
sat_udm_code_732,EB,Casilla de correo electrónico,Es el destino al que correo electrónico se entregan los mensajes. Es el equivalente de un buzón en el sistema postal.,,
sat_udm_code_733,EP,Paquete de once,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_734,EQ,Galón equivalente,Unidad de volumen que define el número de galones de producto producido a partir de concentrado.,,
sat_udm_code_735,F01,Bit por metro cúbico,Unidad de información igual a 1 bit (dígito binario) por metro cúbico.,,bit/m³
sat_udm_code_736,F02,Kelvin por kelvin,,,K/K
sat_udm_code_737,F03,Kilopascal por bar,,,kPa/bar
sat_udm_code_738,F04,Milibar por bar,,,mbar/bar
sat_udm_code_739,F05,Megapascal por bar,,,MPa/bar
sat_udm_code_740,F06,Poise por bar,,,P/bar
sat_udm_code_741,F07,Pascal por bar,,,Pa/bar
sat_udm_code_742,F08,Miliamperio por pulgada,,,mA/in
sat_udm_code_743,F1,Mil pies cúbicos por día,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_744,F10,Kelvin por hora,,,K/h
sat_udm_code_745,F11,Kelvin por minuto,,,K/min
sat_udm_code_746,F12,Kelvin por segundo,,,K/s
sat_udm_code_747,F13,Slug,Una unidad de masa. Un slug es la masa acelerada a 1 pie por segundo por segundo por una fuerza de 1 libra.,,slug
sat_udm_code_748,F14,Gramo por kelvin,,,g/K
sat_udm_code_749,F15,Kilogramo por kelvin,,,kg/K
sat_udm_code_750,F16,Miligramo por kelvin,,,mg/K
sat_udm_code_751,F17,Libra fuerza por pie,,,lbf/ft
sat_udm_code_752,F18,Kilogramo centímetro cuadrado,,,kg·cm²
sat_udm_code_753,F19,Kilogramo milimetro cuadrado,,,kg·mm²
sat_udm_code_754,F20,Libra pulgada cuadrada,,,lb·in²
sat_udm_code_755,F21,Libra fuerza pulgada,,,lbf·in
sat_udm_code_756,F22,Libra fuerza por pie entre amperio,,,lbf·ft/A
sat_udm_code_757,F23,Gramo por decímetro cúbico,,,g/dm³
sat_udm_code_758,F24,Kilogramo por kiloMol,,,kg/kmol
sat_udm_code_759,F25,Gramo por hertz,,,g/Hz
sat_udm_code_760,F26,Gramo por día,,,g/d
sat_udm_code_761,F27,Gramo por hora,,,g/h
sat_udm_code_762,F28,Gramo por minuto,,,g/min
sat_udm_code_763,F29,Gramo por segundo,,,g/s
sat_udm_code_764,F30,Kilogramo por día,,,kg/d
sat_udm_code_765,F31,Kilogramo por minuto,,,kg/min
sat_udm_code_766,F32,Miligramo por dia,,,mg/d
sat_udm_code_767,F33,Miligramo por minuto,,,mg/min
sat_udm_code_768,F34,Miligramo por segundo,,,mg/s
sat_udm_code_769,F35,Gramo por día kelvin,,,g/(d·K)
sat_udm_code_770,F36,Gramo por hora kelvin,,,g/(h·K)
sat_udm_code_771,F37,Gramo por minuto kelvin,,,g/(min·K)
sat_udm_code_772,F38,Gramo por segundo kelvin,,,g/(s·K)
sat_udm_code_773,F39,Kilogramo por día kelvin,,,kg/(d·K)
sat_udm_code_774,F40,Kilogramo por hora kelvin,,,kg/(h·K)
sat_udm_code_775,F41,Kilogramo por minuto kelvin,,,kg/(min·K)
sat_udm_code_776,F42,Kilogramo por segundo kelvin,,,kg/(s·K)
sat_udm_code_777,F43,Miligramo por día kelvin,,,mg/(d·K)
sat_udm_code_778,F44,Miligramo por hora kelvin,,,mg/(h·K)
sat_udm_code_779,F45,Miligramo por minuto kelvin,,,mg/(min·K)
sat_udm_code_780,F46,Miligramo por segundo kelvin,,,mg/(s·K)
sat_udm_code_781,F47,Newton por milímetro,,,N/mm
